"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/21/2000","AQS","202090021","1","0.033","ppm","31","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"03/22/2000","AQS","202090021","1","0.023","ppm","21","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"03/23/2000","AQS","202090021","1","0.04","ppm","37","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"03/24/2000","AQS","202090021","1","0.047","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"03/25/2000","AQS","202090021","1","0.041","ppm","38","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"03/26/2000","AQS","202090021","1","0.056","ppm","54","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"03/27/2000","AQS","202090021","1","0.052","ppm","48","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"03/28/2000","AQS","202090021","1","0.035","ppm","32","JFK","14","82.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"03/29/2000","AQS","202090021","1","0.032","ppm","30","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"03/30/2000","AQS","202090021","1","0.049","ppm","45","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"03/31/2000","AQS","202090021","1","0.053","ppm","49","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/01/2000","AQS","202090021","1","0.028","ppm","26","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/02/2000","AQS","202090021","1","0.048","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/03/2000","AQS","202090021","1","0.042","ppm","39","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/04/2000","AQS","202090021","1","0.048","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/05/2000","AQS","202090021","1","0.061","ppm","71","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/06/2000","AQS","202090021","1","0.039","ppm","36","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/07/2000","AQS","202090021","1","0.037","ppm","34","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/08/2000","AQS","202090021","1","0.048","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/09/2000","AQS","202090021","1","0.056","ppm","54","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/10/2000","AQS","202090021","1","0.045","ppm","42","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/11/2000","AQS","202090021","1","0.027","ppm","25","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/12/2000","AQS","202090021","1","0.041","ppm","38","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/13/2000","AQS","202090021","1","0.049","ppm","45","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/14/2000","AQS","202090021","1","0.047","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/15/2000","AQS","202090021","1","0.042","ppm","39","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/16/2000","AQS","202090021","1","0.02","ppm","19","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/17/2000","AQS","202090021","1","0.029","ppm","27","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/18/2000","AQS","202090021","1","0.049","ppm","45","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/19/2000","AQS","202090021","1","0.043","ppm","40","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/20/2000","AQS","202090021","1","0.038","ppm","35","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/21/2000","AQS","202090021","1","0.051","ppm","47","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/22/2000","AQS","202090021","1","0.055","ppm","51","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/23/2000","AQS","202090021","1","0.049","ppm","45","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/24/2000","AQS","202090021","1","0.054","ppm","50","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/25/2000","AQS","202090021","1","0.035","ppm","32","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/26/2000","AQS","202090021","1","0.057","ppm","58","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/27/2000","AQS","202090021","1","0.045","ppm","42","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/28/2000","AQS","202090021","1","0.061","ppm","71","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/29/2000","AQS","202090021","1","0.065","ppm","84","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"04/30/2000","AQS","202090021","1","0.05","ppm","46","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/01/2000","AQS","202090021","1","0.038","ppm","35","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/02/2000","AQS","202090021","1","0.049","ppm","45","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/03/2000","AQS","202090021","1","0.046","ppm","43","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/04/2000","AQS","202090021","1","0.058","ppm","61","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/05/2000","AQS","202090021","1","0.052","ppm","48","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/06/2000","AQS","202090021","1","0.041","ppm","38","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/07/2000","AQS","202090021","1","0.032","ppm","30","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/08/2000","AQS","202090021","1","0.036","ppm","33","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/09/2000","AQS","202090021","1","0.047","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/10/2000","AQS","202090021","1","0.052","ppm","48","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/11/2000","AQS","202090021","1","0.047","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/12/2000","AQS","202090021","1","0.055","ppm","51","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/13/2000","AQS","202090021","1","0.051","ppm","47","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/14/2000","AQS","202090021","1","0.05","ppm","46","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/15/2000","AQS","202090021","1","0.046","ppm","43","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/16/2000","AQS","202090021","1","0.047","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/17/2000","AQS","202090021","1","0.04","ppm","37","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/18/2000","AQS","202090021","1","0.06","ppm","67","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/19/2000","AQS","202090021","1","0.025","ppm","23","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/20/2000","AQS","202090021","1","0.062","ppm","74","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/21/2000","AQS","202090021","1","0.051","ppm","47","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/22/2000","AQS","202090021","1","0.065","ppm","84","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/23/2000","AQS","202090021","1","0.043","ppm","40","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/24/2000","AQS","202090021","1","0.06","ppm","67","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/25/2000","AQS","202090021","1","0.059","ppm","64","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/26/2000","AQS","202090021","1","0.042","ppm","39","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/27/2000","AQS","202090021","1","0.046","ppm","43","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/28/2000","AQS","202090021","1","0.061","ppm","71","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/29/2000","AQS","202090021","1","0.073","ppm","108","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/30/2000","AQS","202090021","1","0.063","ppm","77","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"05/31/2000","AQS","202090021","1","0.057","ppm","58","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/01/2000","AQS","202090021","1","0.054","ppm","50","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/02/2000","AQS","202090021","1","0.042","ppm","39","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/03/2000","AQS","202090021","1","0.057","ppm","58","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/04/2000","AQS","202090021","1","0.056","ppm","54","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/05/2000","AQS","202090021","1","0.043","ppm","40","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/06/2000","AQS","202090021","1","0.056","ppm","54","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/07/2000","AQS","202090021","1","0.061","ppm","71","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/08/2000","AQS","202090021","1","0.078","ppm","126","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/09/2000","AQS","202090021","1","0.063","ppm","77","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/10/2000","AQS","202090021","1","0.023","ppm","21","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/11/2000","AQS","202090021","1","0.02","ppm","19","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/12/2000","AQS","202090021","1","0.042","ppm","39","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/13/2000","AQS","202090021","1","0.049","ppm","45","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/14/2000","AQS","202090021","1","0.038","ppm","35","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/15/2000","AQS","202090021","1","0.054","ppm","50","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/16/2000","AQS","202090021","1","0.038","ppm","35","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/17/2000","AQS","202090021","1","0.034","ppm","31","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/18/2000","AQS","202090021","1","0.047","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/19/2000","AQS","202090021","1","0.025","ppm","23","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/21/2000","AQS","202090021","1","0.048","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/22/2000","AQS","202090021","1","0.051","ppm","47","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/23/2000","AQS","202090021","1","0.038","ppm","35","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/24/2000","AQS","202090021","1","0.045","ppm","42","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/25/2000","AQS","202090021","1","0.052","ppm","48","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/26/2000","AQS","202090021","1","0.036","ppm","33","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/27/2000","AQS","202090021","1","0.027","ppm","25","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/28/2000","AQS","202090021","1","0.048","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/29/2000","AQS","202090021","1","0.067","ppm","90","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"06/30/2000","AQS","202090021","1","0.041","ppm","38","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/01/2000","AQS","202090021","1","0.045","ppm","42","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/02/2000","AQS","202090021","1","0.039","ppm","36","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/03/2000","AQS","202090021","1","0.044","ppm","41","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/04/2000","AQS","202090021","1","0.042","ppm","39","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/05/2000","AQS","202090021","1","0.06","ppm","67","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/06/2000","AQS","202090021","1","0.072","ppm","105","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/07/2000","AQS","202090021","1","0.07","ppm","100","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/08/2000","AQS","202090021","1","0.06","ppm","67","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/09/2000","AQS","202090021","1","0.067","ppm","90","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/10/2000","AQS","202090021","1","0.064","ppm","80","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/11/2000","AQS","202090021","1","0.066","ppm","87","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/12/2000","AQS","202090021","1","0.051","ppm","47","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/13/2000","AQS","202090021","1","0.066","ppm","87","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/14/2000","AQS","202090021","1","0.087","ppm","154","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/15/2000","AQS","202090021","1","0.062","ppm","74","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/16/2000","AQS","202090021","1","0.087","ppm","154","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/17/2000","AQS","202090021","1","0.058","ppm","61","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/18/2000","AQS","202090021","1","0.054","ppm","50","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/19/2000","AQS","202090021","1","0.03","ppm","28","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/20/2000","AQS","202090021","1","0.05","ppm","46","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/21/2000","AQS","202090021","1","0.041","ppm","38","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/22/2000","AQS","202090021","1","0.045","ppm","42","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/23/2000","AQS","202090021","1","0.056","ppm","54","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/24/2000","AQS","202090021","1","0.055","ppm","51","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/25/2000","AQS","202090021","1","0.056","ppm","54","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/27/2000","AQS","202090021","1","0.061","ppm","71","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/28/2000","AQS","202090021","1","0.027","ppm","25","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/29/2000","AQS","202090021","1","0.044","ppm","41","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/30/2000","AQS","202090021","1","0.053","ppm","49","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"07/31/2000","AQS","202090021","1","0.056","ppm","54","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/01/2000","AQS","202090021","1","0.065","ppm","84","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/02/2000","AQS","202090021","1","0.051","ppm","47","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/03/2000","AQS","202090021","1","0.059","ppm","64","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/04/2000","AQS","202090021","1","0.054","ppm","50","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/05/2000","AQS","202090021","1","0.059","ppm","64","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/06/2000","AQS","202090021","1","0.044","ppm","41","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/07/2000","AQS","202090021","1","0.042","ppm","39","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/08/2000","AQS","202090021","1","0.055","ppm","51","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/09/2000","AQS","202090021","1","0.072","ppm","105","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/10/2000","AQS","202090021","1","0.06","ppm","67","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/11/2000","AQS","202090021","1","0.056","ppm","54","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/12/2000","AQS","202090021","1","0.072","ppm","105","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/13/2000","AQS","202090021","1","0.065","ppm","84","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/14/2000","AQS","202090021","1","0.054","ppm","50","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/15/2000","AQS","202090021","1","0.082","ppm","140","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/16/2000","AQS","202090021","1","0.075","ppm","115","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/17/2000","AQS","202090021","1","0.047","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/18/2000","AQS","202090021","1","0.047","ppm","44","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/19/2000","AQS","202090021","1","0.043","ppm","40","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/20/2000","AQS","202090021","1","0.067","ppm","90","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/21/2000","AQS","202090021","1","0.051","ppm","47","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
"08/22/2000","AQS","202090021","1","0.055","ppm","51","JFK","17","100.0000","44201","Ozone","28140","Kansas City, MO-KS","20","Kansas","209","Wyandotte","39.117219","-94.635605"
