"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","FMTM","MDPR","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-24","4.0",," 0233",," 1726","0.0",,"0.0","0.0","30.0","38.9","23.9","26.7",,"   80","   70","8.0","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-25","2.4",," 1731",," 1727","0.0",,"0.0","0.0","28.3","34.4","23.3","30.0",,"   80","   80","6.7","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-26","2.7",," 0027",," 0027","0.0",,"0.0","0.0","31.1","37.2","26.1","28.3",,"  330","  340","8.0","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-27","3.5",," 1741",," 2237","0.0",,"0.0","0.0","32.8","39.4","26.1","32.8",,"   90","  200","8.0","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-28","5.5",," 1148",," 0806","0.0",,"0.0","0.0","34.4","41.1","29.4","33.3",,"  210","  240","8.9","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-29","3.7",," 1704",," 1704","0.0",,"0.0","0.0","30.0","41.1","27.2","28.9",,"   70","   80","7.2","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-30","4.0",," 1644",," 1644","0.0",,"0.0","0.0","31.7","41.1","25.0","32.8",,"  200","  200","9.4","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-08-31","3.8",," 1402",," 1356","0.0",,"0.0","0.0","33.3","40.0","28.3","32.8","    0","  170","  190","7.6","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-01","2.4",," 1815",," 2143","0.0",,"0.0","0.0","30.0","40.0","22.8","30.0",,"   50","  100","5.4","5.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-02","2.5",," 2322",," 2310","0.0",,"0.0","0.0","32.8","41.1","25.6","32.2",,"  160","  170","6.3","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-03","2.7",," 0321",," 0126","0.0",,"0.0","0.0","31.1","35.6","26.7","26.7",,"  270","  180","6.7","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-04","5.6",," 0547",," 0547","17.0",,"0.0","0.0","25.0","29.4","21.1","21.1","    0","  320","  320","14.3","20.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-05","5.4",," 1637",," 0326","0.0",,"0.0","0.0","21.1","26.7","16.1","20.0","    0","   90","   90","8.0","10.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-06","3.8",," 1723",," 1451","0.0",,"0.0","0.0","22.2","29.4","15.6","22.8",,"  160","  130","6.7","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-07","3.4",," 0925",," 0924","0.0",,"0.0","0.0","26.7","33.3","21.7","26.7",,"  200","  200","7.2","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-08","4.0",," 2227",," 2039","0.0",,"0.0","0.0","27.2","32.8","21.1","26.1",,"  200","  170","7.2","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-09","6.0",," 1514",," 1544","0.0",,"0.0","0.0","26.1","26.7","22.2","26.7",,"  200","  200","9.8","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-10","5.3",," 1632",," 1625","0.0",,"0.0","0.0","29.4","35.6","23.3","28.3",,"  190","  180","8.9","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-11","6.4",," 1847",," 1847","11.9",,"0.0","0.0","30.6","38.3","22.8","23.3",,"  290","  280","16.5","23.7",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-12","3.4",," 1223",," 1257","0.0",,"0.0","0.0","21.1","27.8","18.3","20.6",,"   40","   50","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-13","3.4",," 2319",," 2218","0.0",,"0.0","0.0","23.9","33.3","15.6","27.8",,"  210","  210","6.7","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-14","5.9",," 1232",," 1217","0.0",,"0.0","0.0","23.3","30.0","21.1","21.1",,"   30","   30","11.2","14.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-15","2.7",," 1125",," 1445","0.0",,"0.0","0.0","18.3","25.6","14.4","17.2",,"   10","   20","6.3","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-16","2.5",," 1957",," 1948","0.0",,"0.0","0.0","18.9","26.7","13.3","20.0",,"  150","  160","4.5","6.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-17","2.7",," 2053",," 2055","0.0",,"0.0","0.0","23.3","32.2","16.1","23.9",,"  210","  210","6.3","6.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-18","5.5",," 1426",," 1439","0.0",,"0.0","0.0","26.1","33.3","16.1","26.1",,"  190","  190","10.3","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-19","6.2",," 1230",," 1041","0.0",,"0.0","0.0","26.7","35.0","18.9","18.9","    0","  210","  250","11.6","14.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-20","3.4",," 1608",," 1647","9.4",,"0.0","0.0","15.6","20.0","12.8","12.8","    0","  300","  320","8.9","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-21","3.0",," 1514",," 1548","0.0",,"0.0","0.0","15.6","22.2","10.6","18.3","    0","  140","  150","7.2","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-22","5.6",," 1119",," 1119","8.9",,"0.0","0.0","25.0","32.2","17.8","17.8",,"  210","  200","12.5","17.4",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-23","4.4",," 2115",," 2136","40.6",,"0.0","0.0","15.0","17.8","12.2","12.2","    0","   40","   70","7.6","9.8",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-24","5.5",," 2136",," 2135","15.2",,"0.0","0.0","9.4","11.1","6.1","6.1",,"  360","   10","7.6","10.3","    1",,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-25","3.1",," 1333",," 1332","0.0",,"0.0","0.0","11.7","17.2","6.1","9.4",,"   10","   10","7.2","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-26","2.8",," 1352",," 1351","0.0",,"0.0","0.0","13.9","22.8","7.8","15.6",,"  240","  240","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-27","2.1",," 1111",," 1058","0.0",,"0.0","0.0","18.9","26.1","11.7","18.9","    0","  280","  250","5.4","6.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-28","3.1",," 2306",," 2323","0.0",,"0.0","0.0","18.9","26.7","11.1","18.9","    0","  150","  140","7.6","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-29","5.3",," 1341",," 1414","0.0",,"0.0","0.0","20.6","27.8","16.1","21.1","    0","  220","  200","9.8","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-09-30","6.3",," 1118",," 1114","0.0",,"0.0","0.0","22.8","27.8","18.3","21.7","    0","  200","  210","11.6","14.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-01","7.2",," 1540",," 1532","0.0",,"0.0","0.0","25.6","31.7","19.4","25.0","    0","  210","  210","10.3","13.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-02","3.9",," 0331",," 0331","0.0",,"0.0","0.0","22.2","31.7","18.3","19.4","    0","  210","  210","9.4","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-03","3.7",," 2240",," 2240","0.0",,"0.0","0.0","23.9","31.1","16.7","18.3","    0","   30","   30","8.0","10.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-04","5.7",," 0119",," 0400","9.4",,"0.0","0.0","15.0","18.9","13.3","13.3","    0","   30","   60","10.3","11.6",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-05","4.1",," 2158",," 2157","29.2",,"0.0","0.0","12.2","16.1","8.9","8.9",,"  330","  330","8.0","10.7",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-06","4.4",," 0214",," 1044","0.0",,"0.0","0.0","5.6","10.0","3.3","3.9","    0","   20","   40","9.8","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-07","4.0",," 1124",," 1143","0.0",,"0.0","0.0","3.9","8.9","0.0","2.8","    0","   20","   20","9.4","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-08","2.1",," 1129",," 1128","0.0",,"0.0","0.0","4.4","10.6","-0.6","3.3","    0","   10","   20","6.3","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-09","1.3",," 1523",," 1633","0.0",,"0.0","0.0","6.1","7.2","-1.1","3.9","    0","  240","  210","5.8","6.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-10","3.0",," 1116",," 1535","0.0",,"0.0","0.0","9.4","17.8","2.8","10.0","    0","  200","  190","7.6","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-11","3.5",," 1403",," 1626","0.0",,"0.0","0.0","13.3","21.1","6.7","16.1",,"  190","  180","9.4","10.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-12","5.9",," 1459",," 1442","0.0",,"0.0","0.0","18.9","25.6","12.8","20.0",,"  200","  230","9.8","13.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-13","6.4",," 1210",," 1209","0.0",,"0.0","0.0","21.7","25.0","17.8","19.4",,"  220","  200","13.9","16.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-14","2.8",," 2344",," 2343","40.6",,"0.0","0.0","18.9","22.2","15.6","18.9",,"   70","   70","7.2","8.0",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-15","1.9",," 0010",," 0010","2.5",,"0.0","0.0","15.6","17.8","14.4","14.4",,"  210","  200","5.8","6.3",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-16","2.4",," 0859",," 0848","0.0",,"0.0","0.0","13.3","17.8","10.6","15.6","    0","   40","  130","6.3","7.2","    1",,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-17","1.3",," 1407",," 1407","0.0",,"0.0","0.0","13.9","20.6","7.8","11.7",,"  220","  220","5.8","6.7","    1",,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-18","1.1",," 2009",," 2008","0.0",,"0.0","0.0","17.8","26.7","9.4","19.4",,"  170","  170","5.4","6.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-19","2.7",," 1324",," 1324","0.0",,"0.0","0.0","18.9","26.1","13.3","18.3","    0","  220","  220","7.2","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-20","3.4",," 1339",," 1340","0.0",,"0.0","0.0","18.9","25.6","15.6","18.3","    0","  220","  220","8.0","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-21","3.0",," 1522",," 1522","0.0",,"0.0","0.0","17.2","21.7","12.8","16.7","    0","  150","  160","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-22","3.4",," 1542",," 1105","2.5",,"0.0","0.0","17.8","20.0","15.6","17.8","    0","  140","  140","6.7","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-23","1.7",," 0153",," 0153","27.9",,"0.0","0.0","20.0","23.9","17.2","17.2","    0","  190","  190","8.0","9.4",,,"    1",,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-24","2.0",," 1643",," 1712","0.0",,"0.0","0.0","20.6","25.0","15.6","20.6","    0","  200","  180","5.8","6.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-25","3.8",," 2144",," 2142","0.0",,"0.0","0.0","20.0","23.3","18.3","18.9","    0","  200","  200","8.0","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-26","3.0",," 1401",," 1422","0.0",,"0.0","0.0","18.9","23.3","17.2","17.2","    0","  200","  210","6.3","7.2","    1",,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-27","1.1",," 1709",," 1711","0.0",,"0.0","0.0","17.2","21.1","2.8","16.7","    0","   50","   50","4.0","4.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-28","4.8",," 1938",," 2016","0.0",,"0.0","0.0","16.1","19.4","12.2","13.9","    0","   90","  100","8.0","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-29","5.5",," 2158",," 2157","5.1",,"0.0","0.0","17.8","21.7","13.3","18.9","    0","  190","  200","9.4","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-30","3.1",," 0027",," 0026","0.0",,"0.0","0.0","19.4","23.9","16.1","19.4",,"  180","  180","7.6","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-10-31","3.8",," 1521",," 1521","0.0",,"0.0","0.0","21.7","25.6","18.3","20.6",,"  200","  190","7.6","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-01","6.8",," 1628",," 1627","10.2",,"0.0","0.0","18.3","22.8","13.3","13.3",,"  200","  200","12.5","17.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-02","1.1",," 0001",," 0000","0.0",,"0.0","0.0","13.3","22.8","8.9","10.0",,"  260","  270","3.6","4.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-03","0.6",," 1434",," 1434","0.0",,"0.0","0.0","9.4","13.3","6.7","8.3",,"   20","   20","3.1","3.1",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-04","1.9",," 2340",," 1312","0.0",,"0.0","0.0","10.6","17.2","5.0","12.2",,"  200","  180","4.5","5.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-05","5.1",," 2059",," 2058","6.4",,"0.0","0.0","13.3","16.7","11.1","15.0","    0","  140","  140","9.4","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-06","4.9",," 1409",," 1434","22.1",,"0.0","0.0","9.4","15.0","3.3","3.3","    0","  260","  280","8.9","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-07","4.5",," 0425",," 0429","0.0",,"0.0","0.0","2.8","5.6","0.6","0.6","    0","  260","  260","8.9","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-08","3.0",," 2327",," 2353","7.6",,"0.0","0.0","0.0","1.1","-1.1","-1.1","    0","   20","   30","5.8","6.3",,,,"    1",,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-09","4.4",," 1333",," 1241","0.0",,"0.0","0.0","-1.1","1.1","-3.3","-3.3","    0","  330","  320","7.6","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-10","2.8",," 2134",," 2133","0.0",,"0.0","0.0","-2.8","-0.6","-5.0","-2.2","    0","   90","  100","6.3","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-11","3.8",," 1704",," 1550","0.0",,"0.0","0.0","0.6","2.8","-2.2","2.2","    0","   80","  100","7.2","9.4",,,,"    1",,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-12","4.1",," 2059",," 2059","0.0",,"0.0","0.0","0.6","5.0","-3.9","-3.9","    0","  290","  290","8.0","11.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-13","5.1",," 1959",," 1304","0.0",,"0.0","0.0","-2.2","1.7","-6.7","0.0","    0","  290","  260","8.0","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-14","3.5",," 1156",," 1204","0.0",,"0.0","0.0","1.7","5.6","-2.8","-0.6","    0","  260","  290","8.0","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-15","5.0",," 2307",," 2258","0.0",,"0.0","0.0","4.4","11.7","-2.2","3.9",,"  240","  240","12.5","16.1",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-16","6.0",," 0007",," 2355","0.0",,"0.0","0.0","0.0","3.9","-4.4","-4.4",,"  260","  290","11.2","15.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-17","2.7",," 0039",," 1157","0.0",,"0.0","0.0","-2.8","1.7","-7.8","-0.6",,"  300","  230","5.8","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-18","3.4",," 1438",," 1342","0.0",,"0.0","0.0","0.0","5.0","-4.4","2.2",,"  260","  260","7.2","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-19","6.4",," 1436",," 1436","0.0",,"0.0","0.0","3.9","8.3","-1.1","-0.6",,"  290","  290","13.4","17.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-20","5.3",," 1505",," 1441","0.0",,"0.0","0.0","-3.3","0.0","-6.1","-6.1",,"  330","  310","9.8","12.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-21","1.9",," 1200",," 1159","0.0",,"0.0","0.0","0.6","8.3","-7.2","-2.2",,"  200","  200","6.7","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-22","1.3",," 1817",," 1825","0.0",,"0.0","0.0","0.6","5.6","-4.4","0.6",,"  100","  100","4.0","4.5",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-23","2.4",," 1447",," 1440","0.0",,"0.0","0.0","3.9","10.6","-2.2","6.1",,"   60","   60","4.5","5.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-24","2.5",," 1432",," 1431","0.0",,"0.0","0.0","7.2","10.6","3.9","3.9","    0","   40","   40","5.8","6.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-25","2.9",," 1247",," 1246","0.0",,"0.0","0.0","5.0","10.6","1.7","1.7","    0","  300","  290","5.8","7.2",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-26","2.6",," 1610",," 1610","0.0",,"0.0","0.0","2.8","7.8","-2.8","-2.8",,"  280","  270","5.4","6.3",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-27","2.0",," 1406",," 1339","0.0",,"0.0","0.0","3.3","10.0","-3.3","4.4","    0","  300","  310","5.4","6.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-28","2.7",," 1821",," 1820","0.0",,"0.0","0.0","7.8","14.4","1.1","2.8","    0","  320","  310","8.9","11.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-29","4.2",," 1052",," 1050","0.0",,"0.0","0.0","2.8","7.8","-1.7","-1.7","    0","  330","  340","11.2","14.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-11-30","2.5",," 1549",," 1548","0.0",,"0.0","0.0","1.1","6.1","-3.9","5.6",,"  130","  130","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-12-01","4.7",," 0329",," 0324","0.3",,,"0.0","2.2","6.1","-0.6","1.1",,"  290","  300","8.9","10.7",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-12-02","3.5",," 1514",," 1512","0.0",,"0.0","0.0","0.0","3.3","-2.2","-2.2",,"   30","   20","6.3","7.6",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-12-03","3.1",," 2241",," 2232","0.0",,"0.0","0.0","-1.7","3.9","-6.1","2.8",,"  200","  210","7.2","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-12-04","4.6",," 2247",," 2242","0.0",,"0.0","0.0","5.6","9.4","-6.7","1.7",,"  340","  340","7.6","9.8",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-12-05","3.7",," 0042",," 0017","0.0",,"0.0","0.0","-2.2","1.7","-5.0","-3.3",,"  330","  330","6.7","8.0",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-12-06","3.6",," 1546",," 1545","0.0",,"0.0","0.0","-0.6","2.8","-4.4","1.7",,"  290","  290","6.7","8.9",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-12-07","4.7",," 2350",," 2343","0.0",,"0.0","0.0","9.4","16.7","1.7","6.1",,"   10","   20","9.4","13.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-12-08","3.6",," 0930",," 0932","0.0",,"0.0","0.0","2.2","6.1","0.0","0.0",,"   20","   10","8.0","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-12-09","3.2",," 1924",," 1919","0.0",,"0.0","0.0","3.3","6.1","-0.6","5.6",,"  180","  170","7.2","9.4",,,,,,,,,
"USW00013988","KANSAS CITY DOWNTOWN AIRPORT, MO US","39.1208","-94.5969","226.2","2000-12-10","5.2",," 2243",," 2239","0.0",,"13.0",,"-1.1","5.6","-8.3","-8.3",,"   50","   50","9.4","11.2",,,,,,"    1",,,
