"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"10/24/2000","AQS","200910008","1","11.9","ug/m3 LC","50","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"10/27/2000","AQS","200910008","1","14.1","ug/m3 LC","55","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"10/30/2000","AQS","200910008","1","7.2","ug/m3 LC","30","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"11/02/2000","AQS","200910008","1","4.3","ug/m3 LC","18","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"11/05/2000","AQS","200910008","1","7.9","ug/m3 LC","33","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"11/08/2000","AQS","200910008","1","4.5","ug/m3 LC","19","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"11/11/2000","AQS","200910008","1","18","ug/m3 LC","63","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"11/14/2000","AQS","200910008","1","7.5","ug/m3 LC","31","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"11/17/2000","AQS","200910008","1","7","ug/m3 LC","29","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"11/20/2000","AQS","200910008","1","3.5","ug/m3 LC","15","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"11/23/2000","AQS","200910008","1","19.7","ug/m3 LC","67","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"11/29/2000","AQS","200910008","1","6.3","ug/m3 LC","26","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"12/02/2000","AQS","200910008","1","14.6","ug/m3 LC","56","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"12/05/2000","AQS","200910008","1","6.4","ug/m3 LC","27","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"12/08/2000","AQS","200910008","1","9.2","ug/m3 LC","38","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"12/11/2000","AQS","200910008","1","5.9","ug/m3 LC","25","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"12/20/2000","AQS","200910008","1","10.5","ug/m3 LC","44","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"12/23/2000","AQS","200910008","1","12.3","ug/m3 LC","51","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"12/26/2000","AQS","200910008","1","18.8","ug/m3 LC","65","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"12/29/2000","AQS","200910008","1","9.7","ug/m3 LC","40","OXFORD MIDDLE SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.903618009","-94.706903529"
"01/01/2000","AQS","200910009","1","15.8","ug/m3 LC","59","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"01/04/2000","AQS","200910009","1","8.9","ug/m3 LC","37","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"01/07/2000","AQS","200910009","1","5.1","ug/m3 LC","21","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"01/10/2000","AQS","200910009","1","4","ug/m3 LC","17","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"01/13/2000","AQS","200910009","1","14","ug/m3 LC","55","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"01/16/2000","AQS","200910009","1","13.7","ug/m3 LC","54","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"01/19/2000","AQS","200910009","1","16","ug/m3 LC","59","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"01/22/2000","AQS","200910009","1","20","ug/m3 LC","68","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"01/25/2000","AQS","200910009","1","5.7","ug/m3 LC","24","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"01/28/2000","AQS","200910009","1","15","ug/m3 LC","57","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"01/31/2000","AQS","200910009","1","37.1","ug/m3 LC","105","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"02/03/2000","AQS","200910009","1","13","ug/m3 LC","53","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"02/06/2000","AQS","200910009","1","17","ug/m3 LC","61","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"02/09/2000","AQS","200910009","1","13.4","ug/m3 LC","54","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"02/12/2000","AQS","200910009","1","25.4","ug/m3 LC","79","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"02/15/2000","AQS","200910009","1","19.3","ug/m3 LC","66","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"02/18/2000","AQS","200910009","1","12.9","ug/m3 LC","53","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"02/21/2000","AQS","200910009","1","14.5","ug/m3 LC","56","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"02/24/2000","AQS","200910009","1","5.3","ug/m3 LC","22","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"02/27/2000","AQS","200910009","1","4.3","ug/m3 LC","18","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/01/2000","AQS","200910009","1","5","ug/m3 LC","21","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/04/2000","AQS","200910009","1","7.9","ug/m3 LC","33","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/07/2000","AQS","200910009","1","15","ug/m3 LC","57","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/10/2000","AQS","200910009","1","9.5","ug/m3 LC","40","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/13/2000","AQS","200910009","1","11.9","ug/m3 LC","50","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/16/2000","AQS","200910009","1","10.2","ug/m3 LC","43","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/19/2000","AQS","200910009","1","11.5","ug/m3 LC","48","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/22/2000","AQS","200910009","1","16.3","ug/m3 LC","60","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/25/2000","AQS","200910009","1","6.6","ug/m3 LC","28","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/28/2000","AQS","200910009","1","5.6","ug/m3 LC","23","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"03/31/2000","AQS","200910009","1","15.4","ug/m3 LC","58","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"04/03/2000","AQS","200910009","1","3.9","ug/m3 LC","16","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"04/06/2000","AQS","200910009","1","6.6","ug/m3 LC","28","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"04/09/2000","AQS","200910009","1","16","ug/m3 LC","59","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"04/12/2000","AQS","200910009","1","9.7","ug/m3 LC","40","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"04/15/2000","AQS","200910009","1","12.6","ug/m3 LC","52","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"04/18/2000","AQS","200910009","1","12.5","ug/m3 LC","52","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"04/21/2000","AQS","200910009","1","6.5","ug/m3 LC","27","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"04/24/2000","AQS","200910009","1","13.1","ug/m3 LC","53","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"04/27/2000","AQS","200910009","1","8.2","ug/m3 LC","34","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"04/30/2000","AQS","200910009","1","13.9","ug/m3 LC","55","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"05/03/2000","AQS","200910009","1","8.5","ug/m3 LC","35","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"05/06/2000","AQS","200910009","1","11.2","ug/m3 LC","47","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"05/09/2000","AQS","200910009","1","7.5","ug/m3 LC","31","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"05/12/2000","AQS","200910009","1","13","ug/m3 LC","53","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"05/15/2000","AQS","200910009","1","7.1","ug/m3 LC","30","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"05/18/2000","AQS","200910009","1","7.7","ug/m3 LC","32","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"05/21/2000","AQS","200910009","1","9.1","ug/m3 LC","38","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"05/24/2000","AQS","200910009","1","8.5","ug/m3 LC","35","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"05/27/2000","AQS","200910009","1","4.4","ug/m3 LC","18","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"05/30/2000","AQS","200910009","1","14.5","ug/m3 LC","56","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"06/02/2000","AQS","200910009","1","4.2","ug/m3 LC","18","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"06/05/2000","AQS","200910009","1","3.4","ug/m3 LC","14","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"06/08/2000","AQS","200910009","1","14.4","ug/m3 LC","56","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"06/11/2000","AQS","200910009","1","8.3","ug/m3 LC","35","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"06/14/2000","AQS","200910009","1","4.4","ug/m3 LC","18","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"06/17/2000","AQS","200910009","1","4.5","ug/m3 LC","19","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"06/20/2000","AQS","200910009","1","5.6","ug/m3 LC","23","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"06/23/2000","AQS","200910009","1","13.4","ug/m3 LC","54","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"06/26/2000","AQS","200910009","1","4.8","ug/m3 LC","20","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"06/29/2000","AQS","200910009","1","8.3","ug/m3 LC","35","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"07/02/2000","AQS","200910009","1","12.5","ug/m3 LC","52","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"07/05/2000","AQS","200910009","1","21.9","ug/m3 LC","72","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"07/08/2000","AQS","200910009","1","27.8","ug/m3 LC","84","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"07/14/2000","AQS","200910009","1","10.5","ug/m3 LC","44","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"07/17/2000","AQS","200910009","1","8.5","ug/m3 LC","35","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"07/20/2000","AQS","200910009","1","14","ug/m3 LC","55","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"07/23/2000","AQS","200910009","1","7.1","ug/m3 LC","30","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"07/26/2000","AQS","200910009","1","16.4","ug/m3 LC","60","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"07/29/2000","AQS","200910009","1","9.8","ug/m3 LC","41","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/01/2000","AQS","200910009","1","18.4","ug/m3 LC","64","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/04/2000","AQS","200910009","1","22.9","ug/m3 LC","74","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/07/2000","AQS","200910009","1","9.1","ug/m3 LC","38","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/10/2000","AQS","200910009","1","11.5","ug/m3 LC","48","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/13/2000","AQS","200910009","1","18.1","ug/m3 LC","64","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/16/2000","AQS","200910009","1","19.5","ug/m3 LC","67","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/19/2000","AQS","200910009","1","13.8","ug/m3 LC","55","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/22/2000","AQS","200910009","1","15.5","ug/m3 LC","58","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/25/2000","AQS","200910009","1","16.1","ug/m3 LC","59","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/28/2000","AQS","200910009","1","7","ug/m3 LC","29","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"08/31/2000","AQS","200910009","1","9.8","ug/m3 LC","41","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"09/03/2000","AQS","200910009","1","10.3","ug/m3 LC","43","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"09/06/2000","AQS","200910009","1","9.8","ug/m3 LC","41","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"09/09/2000","AQS","200910009","1","11.4","ug/m3 LC","48","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"09/12/2000","AQS","200910009","1","5.2","ug/m3 LC","22","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"09/15/2000","AQS","200910009","1","6","ug/m3 LC","25","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"09/18/2000","AQS","200910009","1","8.7","ug/m3 LC","36","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"09/21/2000","AQS","200910009","1","2.5","ug/m3 LC","10","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"09/24/2000","AQS","200910009","1","4.8","ug/m3 LC","20","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"09/27/2000","AQS","200910009","1","5.5","ug/m3 LC","23","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"09/30/2000","AQS","200910009","1","15.9","ug/m3 LC","59","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"10/03/2000","AQS","200910009","1","14.9","ug/m3 LC","57","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"10/06/2000","AQS","200910009","1","5.8","ug/m3 LC","24","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"10/09/2000","AQS","200910009","1","7.8","ug/m3 LC","33","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"10/12/2000","AQS","200910009","1","10.6","ug/m3 LC","44","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
"10/15/2000","AQS","200910009","1","11.1","ug/m3 LC","46","BLACKBOB ELEM. SCHOOL","1","100.0000","88101","PM2.5 - Local Conditions","28140","Kansas City, MO-KS","20","Kansas","091","Johnson","38.863063427","-94.769126928"
